Id,LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,Multifloor,IsNew,TotalSF,TotalBathrooms,Feature1,Feature2,Overall_GrLiv_Garage_Interaction,Alley,LotShape,LandContour,LotConfig,LandSlope,RoofStyle,RoofMatl,BsmtExposure,FireplaceQu,GarageFinish,GarageQual,GarageCond,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,SalePrice
382,60.0,8.881975184248867,7,7.604396348796338,7.604396348796338,0.0,0.0,0.0,1293.0,7.165493475060845,7.171656822768514,0.0,1301,1.0,1.0986122886681098,0.0,2,5,0.6931471805599453,2006.0,2.0,6.35088571671474,5.37989735354046,4.804021044733257,0,0,0,8,2006,0.0,0.6931471805599453,7.861341795599989,1.3862943611198906,7.861341795599989,14.768618732834643,5209204.0,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,2,0,0,1,1,1,12.142866569626381
383,79.0,9.13194630454817,7,7.604396348796338,7.604396348796338,0.0,0.0,0.0,939.0,6.84587987526405,6.84587987526405,6.755768921984255,1797,0.0,1.0986122886681098,0.6931471805599453,3,8,0.0,2006.0,2.0,6.461468176353717,4.976733742420574,3.9889840465642745,0,0,0,4,2007,0.6931471805599453,0.6931471805599453,7.914617709040679,1.252762968495368,7.914617709040679,14.4487139786187,8037981.0,-1,1,0,0,0,0,0,3,-1,0,0,0,-1,-1,-1,0,0,0,1,1,1,0,12.271392111650817
384,60.0,9.105090961257085,6,7.564757012905729,7.576097340623111,0.0,0.0,0.0,784.0,6.665683717782408,6.665683717782408,0.0,784,0.0,0.6931471805599453,0.0,2,5,0.0,1950.0,2.0,5.8888779583328805,0.0,0.0,0,0,0,10,2009,0.0,0.0,7.358193752733032,0.6931471805599453,7.358193752733032,14.239994326015783,1693440.0,-1,0,0,2,0,0,0,0,-1,1,1,1,-1,-1,-1,0,0,0,0,1,1,0,11.238488619268468
385,80.5,10.880082855015793,6,7.597396320212795,7.597396320212795,0.0,6.893656354602635,0.0,595.0,7.365812837209472,6.984716320118266,6.774223886357614,1953,1.0,1.0986122886681098,0.6931471805599453,3,9,1.0986122886681098,1992.0,2.0,6.218600119691729,5.37989735354046,5.44673737166631,0,0,0,6,2007,0.6931471805599453,0.0,8.170185652879642,1.5040773967762742,8.170185652879642,14.962074881892109,5870718.0,-1,2,2,2,1,0,0,3,2,2,0,0,-1,-1,-1,0,0,0,1,1,1,1,12.388394202324129
386,43.0,8.065579427282092,8,7.60339933974067,7.603897968521881,2.833213344056216,3.2188758248682006,0.0,1232.0,7.136483208590247,7.146772179452637,0.0,1269,0.0,1.0986122886681098,0.0,2,6,0.6931471805599453,2004.0,2.0,6.066108090103747,4.990432586778736,3.044522437723423,0,144,0,4,2010,0.0,0.0,7.8343923029104365,1.0986122886681098,7.8343923029104365,14.739087083865165,4365360.0,-1,0,0,0,0,0,0,0,0,2,0,0,-1,-1,-1,0,0,0,0,1,1,1,12.165250651009918
387,58.0,9.037295651962438,5,7.555381944240273,7.599401333415815,0.0,0.0,0.0,658.0,6.490723534502507,6.490723534502507,6.267200548541362,1184,0.0,0.6931471805599453,0.0,5,8,0.0,0.0,0.0,0.0,0.0,5.0238805208462765,0,0,0,5,2006,0.6931471805599453,0.0,7.519149957669823,0.6931471805599453,7.519149957669823,14.088106149597659,0.0,-1,0,0,1,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,0,3,0,1,0,1,0,11.302204433654575
388,72.0,8.881975184248867,6,7.589335823170617,7.589335823170617,5.545177444479562,6.448889394146858,0.0,410.0,6.948897222313312,7.026426808699636,0.0,1125,1.0,0.6931471805599453,0.0,3,6,0.6931471805599453,1977.0,1.0,5.8664680569332965,5.6937321388027,0.0,0,0,0,10,2009,0.0,0.0,7.681099001536359,1.0986122886681098,7.681099001536359,14.536767433063753,2376000.0,-1,0,0,0,0,1,0,3,2,1,0,0,-1,1,-1,0,1,0,0,1,1,1,11.736069016284437
389,93.0,9.146654820290049,7,7.600902459542082,7.601402334583733,4.836281906951478,0.0,0.0,1468.0,7.292337176173877,7.299797366758161,0.0,1479,0.0,1.0986122886681098,0.0,3,6,0.0,1999.0,2.0,6.359573868672378,4.795790545596741,3.258096538021482,0,0,0,7,2008,0.0,0.0,7.988882253309227,1.0986122886681098,7.988882253309227,14.89255900931594,5973681.0,-1,1,0,3,0,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,1,1,0,12.160028707028767
390,96.0,9.431481920619719,10,7.60489448081162,7.605392364814935,5.60947179518496,7.155396301896734,0.0,402.0,7.428333194190806,7.463363045520021,6.3818160174060985,2332,1.0,1.0986122886681098,0.6931471805599453,3,9,0.6931471805599453,2008.0,3.0,6.741700694652055,5.2832037287379885,4.90527477843843,0,0,0,8,2008,0.6931471805599453,0.6931471805599453,8.297792626380861,1.5040773967762742,8.297792626380861,15.032633617425306,19728720.0,-1,0,0,0,0,0,0,3,3,2,0,0,-1,-1,-1,1,2,0,1,1,1,1,12.962194625251508
391,50.0,9.036701015565063,5,7.550135342488429,7.576097340623111,0.0,5.488937726156687,391.0,229.0,6.759255270663693,6.8690144506657065,6.008813185442595,1367,1.0,0.6931471805599453,0.0,4,7,0.0,1978.0,1.0,5.953243334287785,0.0,4.875197323201151,0,0,0,4,2008,0.6931471805599453,0.0,7.709308333385869,1.0986122886681098,7.709308333385869,14.333679751595698,2624640.0,0,0,0,0,0,0,0,0,-1,1,0,0,-1,0,-1,0,0,0,1,1,1,0,11.686878772093667
392,71.0,9.41001056710475,6,7.601901959875166,7.602401335665818,0.0,6.53813982376767,0.0,114.0,6.690842277418564,6.690842277418564,7.05444965813294,1961,1.0,1.0986122886681098,0.6931471805599453,3,7,0.6931471805599453,2001.0,2.0,6.329720905522696,4.836281906951478,5.262690188904886,0,0,0,6,2009,0.6931471805599453,0.0,7.925157512224703,1.5040773967762742,7.925157512224703,14.291501850323217,6588960.0,-1,1,0,3,0,0,0,0,0,2,0,0,-1,-1,-1,0,0,0,1,1,1,1,12.2783933071098
393,73.0,9.028818495352793,5,7.580699752224563,7.580699752224563,0.0,0.0,0.0,0.0,0.0,6.78332520060396,0.0,882,0.0,0.6931471805599453,0.0,3,5,0.0,1959.0,1.0,5.68697535633982,0.0,0.0,0,0,0,7,2007,0.0,0.0,6.78332520060396,0.6931471805599453,6.78332520060396,0.0,1296540.0,-1,1,0,0,0,0,0,4,-1,0,0,0,-1,0,0,0,0,0,0,1,0,0,11.575900264131617
394,51.0,8.915566545710645,4,7.571473648851271,7.576097340623111,0.0,5.58724865840025,0.0,522.0,6.670766320845874,6.670766320845874,0.0,788,0.0,0.6931471805599453,0.0,2,4,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0,0,0,4,2006,0.0,0.0,7.3632795869630385,0.6931471805599453,7.3632795869630385,14.245083392202913,0.0,-1,0,0,2,0,0,0,0,0,-1,-1,-1,-1,1,-1,0,1,0,0,0,1,1,11.512925464970229
395,60.0,9.2237500588861,5,7.57095858316901,7.576097340623111,0.0,0.0,0.0,735.0,6.601230118728877,6.601230118728877,5.703782474656201,1034,0.0,0.6931471805599453,0.0,2,5,0.0,1940.0,1.0,5.484796933490655,0.0,3.6888794541139363,0,0,0,7,2007,0.6931471805599453,0.0,7.478734825567875,0.6931471805599453,7.478734825567875,14.175455848485369,1240800.0,-1,0,0,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,1,1,1,0,11.59910316121128
396,68.0,9.166597449028265,5,7.579167967396076,7.579167967396076,0.0,6.606650186198215,0.0,405.0,7.0431599159883405,7.0431599159883405,0.0,1144,1.0,0.6931471805599453,0.0,3,6,0.0,1956.0,1.0,6.391917113392602,3.8066624897703196,0.0,0,0,0,6,2010,0.0,0.0,7.735870319952567,1.0986122886681098,7.735870319952567,14.620943469429024,3409120.0,-1,0,0,0,0,0,0,3,-1,1,0,0,-1,-1,-1,0,0,0,0,1,1,0,11.76756768334381
397,60.0,8.881975184248867,5,7.587310506022615,7.587310506022615,0.0,6.656726524178391,0.0,117.0,6.796823718274855,6.796823718274855,0.0,894,0.0,0.6931471805599453,0.0,2,6,0.0,1985.0,2.0,6.398594934535208,5.375278407684165,0.0,0,0,0,9,2009,0.0,0.0,7.489412083508719,0.6931471805599453,7.489412083508719,14.382509877561205,2682000.0,-1,0,2,0,0,1,0,3,-1,0,0,0,-1,-1,-1,0,0,0,0,1,1,0,11.719939634354555
398,69.0,8.934718614016768,5,7.5822291942764615,7.5822291942764615,5.666426688112432,6.293419278846481,0.0,324.0,6.762729506931879,6.776506992372183,6.842683282238422,1812,0.0,1.0986122886681098,0.0,4,8,0.6931471805599453,1962.0,1.0,5.579729825986222,0.0,5.1298987149230735,0,0,0,7,2007,0.6931471805599453,0.0,7.892452043520352,1.0986122886681098,7.892452043520352,14.343292998841223,2391840.0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,1,1,1,1,12.040608205802641
399,60.0,9.101417964751995,5,7.560601162768557,7.576097340623111,0.0,0.0,0.0,961.0,6.8690144506657065,6.982862751468942,0.0,1077,0.0,0.6931471805599453,0.0,2,6,0.0,1920.0,1.0,5.82600010738045,0.0,0.0,0,0,0,11,2007,0.0,0.0,7.620214770574455,0.6931471805599453,7.620214770574455,14.44355959416011,1820130.0,-1,0,0,2,0,0,0,0,-1,1,4,3,-1,-1,-1,0,1,0,0,1,1,0,11.112447898373103
400,65.0,9.002824076547672,7,7.604396348796338,7.60489448081162,4.61512051684126,6.70073110954781,0.0,280.0,6.996681488176539,7.014814351275545,6.0844994130751715,1550,1.0,1.0986122886681098,0.0,2,7,0.0,2007.0,2.0,6.0844994130751715,0.0,5.1298987149230735,0,0,0,10,2009,0.6931471805599453,0.6931471805599453,7.879669914604289,1.3862943611198906,7.879669914604289,14.600162961379567,4752300.0,-1,0,0,0,0,0,0,0,-1,2,0,0,-1,-1,-1,0,0,0,1,1,1,0,12.392552212472792
401,38.0,9.613402595468036,8,7.599401333415815,7.599401333415815,0.0,6.668228248417403,0.0,474.0,7.13966033596492,7.161622002939187,0.0,1288,1.0,0.6931471805599453,0.6931471805599453,1,4,1.0986122886681098,1996.0,2.0,6.2166061010848646,4.795790545596741,3.4339872044851463,0,224,0,12,2008,0.0,0.0,7.8434564043761155,1.252762968495368,7.8434564043761155,14.737767854437491,5152000.0,-1,2,0,0,0,0,0,0,1,2,0,0,-1,-1,-1,0,0,0,0,1,1,1,12.411052226216713
402,65.0,9.078864009187797,7,7.603897968521881,7.603897968521881,0.0,3.2188758248682006,0.0,1286.0,7.1785454837637,7.1785454837637,0.0,1310,0.0,1.0986122886681098,0.0,3,6,0.6931471805599453,2005.0,2.0,5.993961427306569,0.0,0.0,0,0,0,7,2006,0.0,0.6931471805599453,7.8713112033234065,1.0986122886681098,7.8713112033234065,14.781182136663364,3668000.0,-1,1,0,0,0,0,0,3,1,2,0,0,-1,-1,-1,1,2,0,0,1,1,1,12.01364014498549
403,60.0,9.23024103368252,5,7.57095858316901,7.599901959208498,0.0,0.0,0.0,672.0,6.511745329644728,6.511745329644728,0.0,672,0.0,0.6931471805599453,0.0,2,4,0.0,1940.0,1.0,5.484796933490655,5.1298987149230735,0.0,0,0,0,8,2008,0.0,0.0,7.20414929203594,0.6931471805599453,7.20414929203594,14.109660419104054,806400.0,-1,0,0,0,0,0,0,0,-1,1,0,0,-1,2,-1,0,0,0,0,1,1,0,11.589886506106357
404,93.0,9.400216653174247,8,7.6004023345004,7.6004023345004,6.478509642208569,0.0,0.0,1141.0,7.040536390215956,7.061334366910438,7.002155954403621,2263,0.0,1.0986122886681098,0.6931471805599453,4,10,0.6931471805599453,1998.0,2.0,6.042632833682381,4.976733742420574,4.820281565605037,0,0,0,7,2006,0.6931471805599453,0.0,8.133000218583613,1.252762968495368,8.133000218583613,14.639562747721223,7603680.0,-1,0,0,2,0,1,0,0,0,2,0,0,-1,-1,-1,0,1,0,1,1,1,1,12.460714863903755
405,64.0,9.24619002486988,6,7.59890045687141,7.599401333415815,0.0,0.0,0.0,806.0,6.693323668269949,6.693323668269949,6.642486801367256,1572,0.0,1.0986122886681098,0.6931471805599453,3,7,0.6931471805599453,1995.0,2.0,5.924255797414532,0.0,3.713572066704308,0,0,0,5,2007,0.6931471805599453,0.0,7.774435510302958,1.252762968495368,7.774435510302958,14.29098482096842,3518136.0,-1,1,0,0,0,0,0,0,0,2,0,0,-1,-1,-1,0,0,0,1,1,1,1,12.031719258385396
406,72.0,9.209540051805414,4,7.589335823170617,7.597897950521784,0.0,7.018401799069201,0.0,165.0,7.156176637480615,7.390798521735676,0.0,1620,1.0,1.0986122886681098,0.0,3,8,0.6931471805599453,1993.0,2.0,6.19644412779452,4.795790545596741,4.3694478524670215,0,0,0,6,2009,0.0,0.0,7.973155433444133,1.3862943611198906,7.973155433444133,14.752793013800433,3175200.0,-1,1,0,2,0,0,0,0,0,1,0,0,-1,1,-1,0,0,0,0,1,1,1,11.918390573078392
407,51.0,9.257319373170178,6,7.5688956634069955,7.576097340623111,0.0,0.0,0.0,1064.0,6.970730078143525,7.062191632286556,0.0,1639,0.0,0.6931471805599453,0.0,3,6,0.0,1936.0,1.0,5.484796933490655,0.0,0.0,0,0,0,3,2008,0.0,0.0,7.7102051944325325,0.6931471805599453,7.902487437162855,14.545375803433432,2360160.0,-1,0,0,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,1,1,0,11.652687407345388
408,63.0,9.653550746326605,6,7.557994958530806,7.589335823170617,0.0,0.0,0.0,840.0,6.734591659972948,6.734591659972948,6.734591659972948,1680,0.0,1.0986122886681098,0.0,4,8,0.0,1960.0,1.0,5.733341276897746,0.0,0.0,0,0,0,3,2008,0.6931471805599453,0.0,7.83241092718792,1.0986122886681098,7.83241092718792,14.3222323726127,3104640.0,-1,0,0,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,1,1,1,0,12.083905011555967
409,109.0,9.557823197546,7,7.604396348796338,7.604396348796338,5.860786223465865,0.0,0.0,1063.0,6.96979066990159,6.977281341630747,7.004881989712859,2172,0.0,1.0986122886681098,0.6931471805599453,3,9,0.6931471805599453,2006.0,3.0,6.854354502255021,5.262690188904886,4.143134726391533,0,0,0,8,2007,0.6931471805599453,0.6931471805599453,8.082093278178382,1.252762968495368,8.082093278178382,14.572748815823726,14398188.0,-1,0,0,2,0,0,0,0,1,0,0,0,-1,-1,-1,1,2,0,1,1,1,1,12.542544882151386
410,85.0,9.287394001418473,8,7.60489448081162,7.605392364814935,4.61512051684126,6.672032945461067,0.0,245.0,6.942156705699469,6.957497370876951,6.9363427358340495,2078,1.0,1.0986122886681098,0.6931471805599453,3,8,0.6931471805599453,2008.0,3.0,6.729824070489475,0.0,4.634728988229636,0,0,0,4,2008,0.6931471805599453,0.6931471805599453,8.043342170441608,1.5040773967762742,8.043342170441608,14.546085017512343,13897664.0,-1,0,0,0,0,0,0,0,1,2,0,0,-1,-1,-1,1,2,0,1,1,1,1,12.73596533201339
411,68.0,9.166597449028265,5,7.580189417944541,7.580189417944541,0.0,0.0,0.0,1276.0,7.152268856032539,7.152268856032539,0.0,1276,0.0,0.6931471805599453,0.0,3,5,0.0,1958.0,1.0,5.860786223465865,0.0,0.0,0,0,0,6,2009,0.0,0.0,7.845024417241484,0.6931471805599453,7.845024417241484,14.731164687249994,2233000.0,-1,0,0,0,0,0,0,0,-1,1,0,0,-1,-1,-1,2,1,0,0,1,1,0,11.002099841204238
412,100.0,10.453081864230466,5,7.578656850594762,7.578656850594762,0.0,6.963189985870238,0.0,0.0,6.963189985870238,6.963189985870238,0.0,1056,1.0,0.6931471805599453,0.0,3,5,0.0,1955.0,2.0,6.35088571671474,5.579729825986222,0.0,0,0,0,1,2006,0.0,0.0,7.655864017616056,1.0986122886681098,7.655864017616056,14.540389421069033,3020160.0,-1,0,1,0,0,1,0,2,-1,2,0,0,-1,-1,-1,0,0,0,0,1,1,0,11.884489021402711
413,72.5,8.390268497842571,7,7.605890001053122,7.605890001053122,6.07073772800249,6.361302477572996,0.0,892.0,7.293697720601438,7.2991214627108,0.0,1478,1.0,1.0986122886681098,0.6931471805599453,2,7,0.6931471805599453,2009.0,2.0,6.184148890937483,0.0,4.976733742420574,0,0,0,6,2010,0.0,0.6931471805599453,7.989221408815276,1.5040773967762742,7.989221408815276,14.898410383199959,5007464.0,-1,2,0,0,0,0,0,3,1,2,0,0,-1,-1,-1,1,2,0,0,1,1,1,12.310432660854417
414,56.0,9.10063710688422,5,7.564238475170491,7.576097340623111,0.0,0.0,0.0,1008.0,6.9167150203536085,6.9363427358340495,0.0,1028,0.0,0.6931471805599453,0.0,2,5,0.6931471805599453,1927.0,2.0,5.8888779583328805,0.0,0.0,0,0,0,3,2010,0.0,0.0,7.619233416226805,0.6931471805599453,7.619233416226805,14.491308608939486,1850400.0,0,0,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,0,0,0,0,1,1,1,11.652687407345388
415,59.0,9.326254996572539,7,7.597897950521784,7.597897950521784,0.0,3.9318256327243257,531.0,499.0,6.985641817639208,6.985641817639208,6.925595197110468,2097,0.0,1.0986122886681098,0.6931471805599453,3,9,0.6931471805599453,1993.0,3.0,6.520621127558696,5.2832037287379885,5.236441962829949,0,0,0,12,2008,0.6931471805599453,0.0,8.064007347096661,1.3862943611198906,8.064007347096661,14.582113104919976,9952362.0,-1,2,0,3,0,0,0,0,0,1,0,0,-1,-1,-1,0,0,0,1,1,1,1,12.337100907936577
416,73.0,9.093806555720231,7,7.60489448081162,7.60489448081162,0.0,3.2188758248682006,0.0,1316.0,7.201170883281678,7.201170883281678,0.0,1340,0.0,1.0986122886681098,0.0,3,6,0.0,2007.0,2.0,5.983936280687191,4.61512051684126,3.4339872044851463,0,0,0,8,2007,0.0,0.6931471805599453,7.893945138235959,1.0986122886681098,7.893945138235959,14.80482161357414,3714480.0,-1,1,0,0,0,0,0,3,-1,2,0,0,-1,-1,-1,1,2,0,0,1,1,0,12.106992367829498
417,74.0,8.967631665167133,6,7.590346945602565,7.590346945602565,5.318119993844216,5.3471075307174685,0.0,463.0,6.511745329644728,6.511745329644728,6.591673732008658,1400,0.0,0.6931471805599453,0.6931471805599453,3,6,0.6931471805599453,1978.0,2.0,6.089044875446846,0.0,0.0,0,0,0,3,2006,0.6931471805599453,0.0,7.636752112435779,0.9162907318741551,7.636752112435779,14.100100605028699,3696000.0,-1,0,0,0,0,1,0,0,0,2,0,0,-1,-1,-1,0,0,0,1,1,1,1,11.915051671812877
418,86.0,10.017753298664472,6,7.5595594960077,7.576097340623111,0.0,7.029087564149662,0.0,242.0,7.223295679562314,7.223295679562314,7.134890851565884,2624,1.0,1.0986122886681098,0.6931471805599453,4,10,0.6931471805599453,1918.0,3.0,6.762729506931879,0.0,0.0,0,0,0,11,2007,0.6931471805599453,0.0,8.292798858200374,1.5040773967762742,8.292798858200374,14.798151044701434,13602816.0,-1,1,0,0,0,1,0,0,1,1,0,0,-1,-1,-1,0,0,0,1,1,1,1,12.384218830913648
419,60.0,9.007121989469242,5,7.57095858316901,7.576097340623111,0.0,5.746203190540153,0.0,444.0,6.6293632534374485,6.6293632534374485,5.937536205082426,1134,1.0,0.6931471805599453,0.6931471805599453,3,7,0.0,1940.0,1.0,5.484796933490655,0.0,0.0,0,0,0,4,2007,0.6931471805599453,0.0,7.544861068658458,1.252762968495368,7.544861068658458,14.203626706071107,1360800.0,-1,0,0,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,3,0,1,1,1,0,11.744037185933616
420,65.0,9.042040056544483,5,7.585281078639126,7.585281078639126,0.0,6.654152520183219,0.0,281.0,6.963189985870238,6.963189985870238,0.0,1056,1.0,0.6931471805599453,0.0,3,6,0.6931471805599453,1968.0,1.0,5.720311776607412,0.0,4.454347296253507,0,0,0,7,2010,0.0,0.0,7.655864017616056,1.0986122886681098,7.655864017616056,14.547017023062079,1605120.0,-1,0,0,0,0,0,0,0,2,1,0,0,-1,-1,-1,0,0,0,0,1,1,1,11.863582336583399
421,78.0,8.862341963516347,7,7.599901959208498,7.6004023345004,5.303304908059076,7.177782416195197,0.0,35.0,7.20414929203594,7.20414929203594,0.0,1344,2.0,1.0986122886681098,0.0,2,8,0.0,1997.0,4.0,6.665683717782408,0.0,0.0,0,0,0,11,2008,0.0,0.0,7.896924656268864,1.6094379124341003,7.896924656268864,14.80330785268773,7375872.0,-1,0,0,0,0,0,0,1,-1,2,0,0,-1,-1,-1,0,4,0,0,1,1,0,12.237086699059343
422,80.0,9.719324300862802,6,7.589841512182657,7.601402334583733,4.844187086458591,7.1284959456800365,0.0,356.0,7.3796321526095525,7.3796321526095525,0.0,1602,0.0,1.0986122886681098,0.0,3,8,0.6931471805599453,1977.0,2.0,6.272877006546167,5.484796933490655,0.0,0,0,0,6,2009,0.0,0.0,8.07246736935477,1.252762968495368,8.07246736935477,14.9799108992802,5084748.0,-1,1,0,1,0,0,0,0,0,2,0,0,-1,-1,-1,0,0,0,0,1,1,1,12.2783933071098
423,100.0,9.987415012471414,5,7.578145472419466,7.578145472419466,0.0,0.0,0.0,988.0,6.8966943316227125,6.8966943316227125,0.0,988,0.0,0.6931471805599453,0.0,2,4,0.0,1954.0,2.0,6.255750041753367,0.0,0.0,0,0,0,2,2008,0.0,0.0,7.589335823170617,0.6931471805599453,7.589335823170617,14.473317048337027,2568800.0,-1,0,3,0,1,1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,1,1,0,11.635143097694478
424,80.0,9.127067452782361,8,7.6004023345004,7.6004023345004,6.161207321695077,6.894670039433482,0.0,484.0,7.293697720601438,7.293697720601438,7.057036981697891,2630,1.0,1.0986122886681098,0.6931471805599453,4,8,0.6931471805599453,1998.0,3.0,6.546785410760524,0.0,4.204692619390966,0,0,0,6,2008,0.6931471805599453,0.0,8.31898612539206,1.5040773967762742,8.31898612539206,14.892919979457753,14643840.0,-1,0,0,0,0,0,0,0,0,2,0,0,-1,-1,-1,0,0,0,1,1,1,1,12.66032791780777
425,72.0,9.105090961257085,6,7.579167967396076,7.579167967396076,4.31748811353631,6.424869023905388,0.0,580.0,7.087573705557973,7.087573705557973,0.0,1196,1.0,0.6931471805599453,0.0,2,6,0.6931471805599453,1956.0,1.0,5.697093486505405,0.0,3.8066624897703196,0,0,0,5,2008,0.0,0.0,7.780303087908373,1.0986122886681098,7.780303087908373,14.665395212569667,2131272.0,-1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,0,1,1,1,11.842229212112828
426,60.0,8.12533508671429,7,7.5740450053721995,7.597396320212795,0.0,0.0,0.0,651.0,6.480044561926653,6.56244409369372,6.52649485957079,1389,0.0,0.6931471805599453,0.6931471805599453,3,6,1.0986122886681098,1947.0,1.0,5.484796933490655,0.0,0.0,0,0,0,9,2009,0.6931471805599453,0.0,7.621195162809845,0.9162907318741551,7.621195162809845,14.075404851486505,2333520.0,0,0,3,0,0,0,0,0,1,1,0,0,-1,-1,-1,0,0,0,1,1,1,1,11.813030057420567
427,67.0,9.45727857185611,7,7.595889917718538,7.595889917718538,4.983606621708336,7.325807502595773,0.0,0.0,7.325807502595773,7.405495663199472,0.0,1644,1.0,1.0986122886681098,0.0,2,5,0.6931471805599453,1989.0,2.0,6.345636360828596,4.394449154672439,0.0,0,396,0,8,2009,0.0,0.0,8.059276223305648,1.5040773967762742,8.059276223305648,14.92053656801187,6548052.0,-1,0,2,0,1,0,0,1,0,2,0,0,-1,-1,-1,0,0,0,0,1,1,1,12.524526376648708
428,77.0,9.058819564334941,4,7.579678823090456,7.579678823090456,0.0,5.666426688112432,0.0,619.0,6.811244378601294,6.811244378601294,0.0,907,0.0,0.6931471805599453,0.0,3,5,0.0,1964.0,1.0,5.8664680569332965,0.0,0.0,0,0,0,7,2008,0.0,0.0,7.503840746698951,0.6931471805599453,7.503840746698951,14.389310980891652,1277056.0,-1,1,0,0,0,1,0,0,-1,1,0,0,-1,-1,-1,0,0,0,0,1,1,0,11.59917655301345
429,64.0,8.81922185757494,7,7.60489448081162,7.60489448081162,4.6913478822291435,6.499787040655854,0.0,544.0,7.097548850614793,7.097548850614793,0.0,1208,1.0,1.0986122886681098,0.0,2,6,0.0,2007.0,2.0,6.444131256700441,4.663439094112067,4.007333185232471,0,0,0,9,2007,0.0,0.6931471805599453,7.790282380703483,1.3862943611198906,7.790282380703483,14.701118139754675,5310368.0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,1,2,0,0,1,1,0,12.182804018590819
430,130.0,9.346443454968522,6,7.5953872788539725,7.5953872788539725,0.0,6.913737350659685,0.0,387.0,7.239214973779806,7.253470382684528,0.0,1412,1.0,1.0986122886681098,0.0,3,6,0.6931471805599453,1988.0,2.0,6.3578422665081,0.0,0.0,0,0,0,3,2009,0.0,0.0,7.9391588179567965,1.3862943611198906,7.9391588179567965,14.833381589474403,4879872.0,-1,1,0,2,0,0,0,2,0,1,0,0,-1,-1,-1,0,0,0,0,1,1,1,12.072541252905651
431,21.0,7.427144133408616,6,7.586803535162581,7.586803535162581,5.4510384535657,5.961005339623274,0.0,96.0,6.182084906716632,6.182084906716632,6.22455842927536,987,0.0,0.6931471805599453,0.6931471805599453,2,4,0.0,1971.0,1.0,5.579729825986222,0.0,0.0,0,0,0,7,2008,0.6931471805599453,0.0,7.293697720601438,0.9162907318741551,7.293697720601438,13.766314011232634,1563408.0,-1,0,0,0,0,0,0,0,-1,1,0,0,-1,-1,-1,2,1,0,1,1,1,0,11.355101379776661
432,60.0,8.628197749459149,6,7.560601162768557,7.6004023345004,0.0,0.0,0.0,901.0,6.804614520062624,6.9930151229329605,4.709530201312334,1198,0.0,0.6931471805599453,0.0,4,7,0.0,0.0,0.0,0.0,0.0,4.59511985013459,0,0,0,9,2008,0.6931471805599453,0.0,7.649692623711514,0.6931471805599453,7.649692623711514,14.403407772311134,0.0,-1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,0,-1,3,1,0,1,0,1,0,11.288531131754366
433,24.0,7.560601162768557,5,7.586803535162581,7.586803535162581,5.932245187448011,6.156978985585555,0.0,294.0,6.641182169740591,6.641182169740591,6.398594934535208,1365,1.0,0.6931471805599453,0.6931471805599453,2,6,0.0,1971.0,2.0,6.089044875446846,5.484796933490655,3.6109179126442243,0,0,0,8,2007,0.6931471805599453,0.0,7.664346632098617,1.252762968495368,7.664346632098617,14.226172804190371,3003000.0,-1,0,0,0,0,0,0,0,-1,1,0,0,-1,-1,-1,0,0,0,1,1,1,0,11.715866308966918
434,100.0,9.290998274993637,6,7.599901959208498,7.6004023345004,0.0,0.0,0.0,926.0,6.831953565565855,6.831953565565855,6.520621127558696,1604,0.0,1.0986122886681098,0.6931471805599453,3,7,0.6931471805599453,1997.0,2.0,6.154858094016418,0.0,3.6109179126442243,0,0,0,7,2008,0.6931471805599453,0.0,7.836369760545124,1.252762968495368,7.836369760545124,14.430776734351833,4523280.0,-1,1,0,2,0,0,0,0,0,2,0,0,-1,-1,-1,0,0,0,1,1,1,1,12.106252310247962
